along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry
40,1,-178.5761046240464,-34.107286967854655,-178.71165687662975,-34.35113775946728,7.430297458308631,9.915198351360699,13.794797293540729,12.821938281089542,"POLYGON Z ((2337326.789702245 6182282.105552847 -13794.79729354073, 2363216.394765886 6167630.243497241 -9915.198351360699, 2377992.331576501 6193739.086661363 -9915.198351360699, 2352102.72651286 6208390.948716968 -13794.79729354073, 2337326.789702245 6182282.105552847 -13794.79729354073))"
40,2,-178.86700127698055,-33.99785048356302,-178.99455568957094,-34.24474542518976,16.60689782958671,15.277063576645435,23.851175705647226,12.886372948442972,"POLYGON Z ((2312611.196110824 6194986.539400654 -23851.17570564723, 2338041.914678065 6181578.961157246 -15277.06357664544, 2352033.090415754 6208116.613681106 -15277.06357664544, 2326602.371848513 6221524.191924513 -23851.17570564723, 2312611.196110824 6194986.539400654 -23851.17570564723))"
40,3,-179.15529498973774,-33.89118151269195,-179.2800693107251,-34.13914152003559,27.22385248601293,23.140921198906394,36.86496586096432,12.949914580366475,"POLYGON Z ((2288808.871438424 6207533.563570252 -36864.96586096432, 2312555.31055325 6195378.020493957 -23140.9211989064, 2326225.112175086 6222082.6366421 -23140.9211989064, 2302478.673060259 6234238.179718395 -36864.96586096432, 2288808.871438424 6207533.563570252 -36864.96586096432))"
41,0,-178.1515074822393,-33.970129885585486,-178.29154893111647,-34.21190483938541,3.5418452714936257,8.549570307213738,10.402895268976275,12.909914511829243,"POLYGON Z ((2377591.790534362 6195139.777885827 -10402.89526897628, 2403344.317970541 6179863.243028898 -8549.570307213738, 2418650.087671465 6205665.053311556 -8549.570307213738, 2392897.560235287 6220941.588168485 -10402.89526897628, 2377591.790534362 6195139.777885827 -10402.89526897628))"
41,1,-178.44884776799765,-33.86061340529399,-178.58383109776224,-34.10446205042096,7.2849342863431605,9.975711838326013,13.779825515244033,12.976345381180463,"POLYGON Z ((2351408.746344009 6208776.50459934 -13779.82551524403, 2377302.939085971 6194112.961324428 -9975.711838326013, 2392085.812382901 6220217.877663825 -9975.711838326013, 2366191.619640939 6234881.420938737 -13779.82551524403, 2351408.746344009 6208776.50459934 -13779.82551524403))"
41,2,-178.73962611578824,-33.750953721943546,-178.86627587085886,-33.99797442454663,16.25841641582317,15.165714944928713,23.564816046990135,13.040836664972728,"POLYGON Z ((2326610.213244285 6221505.091917201 -23564.81604699013, 2352099.232708005 6208097.445313287 -15165.71494492871, 2366065.404121172 6234648.265565363 -15165.71494492871, 2340576.384657451 6248055.912169277 -23564.81604699013, 2326610.213244285 6221505.091917201 -23564.81604699013))"
41,3,-179.02846288758064,-33.643578190826084,-179.15135855701357,-33.89200335515417,26.852900956284902,22.688369566631756,36.23941364222319,13.104533359758978,"POLYGON Z ((2302706.849403817 6234057.803794554 -36239.41364222319, 2326583.360324369 6221963.117741492 -22688.36956663176, 2340139.854768346 6248725.431886394 -22688.36956663176, 2316263.343847794 6260820.117939455 -36239.41364222319, 2302706.849403817 6234057.803794554 -36239.41364222319))"
42,0,-178.0376483144627,-33.71884989709462,-178.1769099365201,-33.96070481658422,3.806727863788088,8.63557071772272,10.627302672479088,13.067107170940162,"POLYGON Z ((2390630.29895265 6222176.698872762 -10627.30267247909, 2416383.953610848 6206919.494818063 -8635.57071772272, 2431674.894384574 6232730.095939586 -8635.57071772272, 2405921.239726377 6247987.299994284 -10627.30267247909, 2390630.29895265 6222176.698872762 -10627.30267247909))"
42,1,-178.33432475761367,-33.60892012890863,-178.46753595862504,-33.85323109091173,7.4346255819216776,10.187053049995788,14.068899151859629,13.133415205387662,"POLYGON Z ((2364474.698043319 6235740.02765622 -14068.89915185963, 2390418.600395251 6221185.124647443 -10187.05304999579, 2405096.901737363 6247348.982728967 -10187.05304999579, 2379152.999385432 6261903.885737744 -14068.89915185963, 2364474.698043319 6235740.02765622 -14068.89915185963))"
42,2,-178.6241107345234,-33.49987508233582,-178.74975186819432,-33.74706254725987,16.284117132824935,15.413100802064928,23.825119765702535,13.197817743124904,"POLYGON Z ((2339653.710572619 6248526.330175422 -23825.11976570254, 2365158.754176148 6235157.310475478 -15413.10080206493, 2379086.512964167 6261728.300956504 -15413.10080206493, 2353581.469360638 6275097.320656449 -23825.11976570254, 2339653.710572619 6248526.330175422 -23825.11976570254))"
42,3,-178.91234387975572,-33.39225732659698,-179.0334323771123,-33.64112228799001,26.71906599905014,22.935703006894236,36.424190686286586,13.26143987392478,"POLYGON Z ((2315743.75089126 6261044.244065732 -36424.19068628659, 2339698.491086917 6249034.617831686 -22935.70300689424, 2353143.780874191 6275852.973160382 -22935.70300689424, 2329189.040678535 6287862.599394429 -36424.19068628659, 2315743.75089126 6261044.244065732 -36424.19068628659))"
43,0,-177.94154087182557,-33.459089030010695,-178.07558435730846,-33.70277360744692,3.9523369041153433,8.998318021378662,11.066115966219947,13.22790863282491,"POLYGON Z ((2402308.943084081 6249668.607719024 -11066.11596621995, 2428299.719486214 6234829.343799488 -8998.318021378662, 2443174.359256398 6260882.080540706 -8998.318021378662, 2417183.582854265 6275721.344460242 -11066.11596621995, 2402308.943084081 6249668.607719024 -11066.11596621995))"
43,1,-178.23763119733147,-33.34881055490485,-178.3647635225951,-33.595177561569194,7.942601084806219,10.635447989935908,14.780877410359915,13.294107713600548,"POLYGON Z ((2376206.402153641 6263163.577850943 -14780.87741035992, 2402389.279067937 6249118.209525011 -10635.44798993591, 2416570.689731305 6275554.691734202 -10635.44798993591, 2390387.81281701 6289600.060060135 -14780.87741035992, 2376206.402153641 6263163.577850943 -14780.87741035992))"
43,2,-178.52576846439294,-33.24115730190514,-178.647075769228,-33.48967738584069,16.84942889136277,16.07029925794619,24.766026233427915,13.358293465229918,"POLYGON Z ((2351436.573605081 6276038.553481972 -24766.02623342791, 2377036.492375262 6263037.457707846 -16070.29925794619, 2390620.763709508 6289785.683299791 -16070.29925794619, 2365020.844939327 6302786.779073917 -24766.02623342791, 2351436.573605081 6276038.553481972 -24766.02623342791))"
43,3,-178.81203637585457,-33.13448757565676,-178.92939303759428,-33.38443704145815,26.96850565651307,23.926709402083954,37.53172928371637,13.421634387052046,"POLYGON Z ((2327589.658057345 6288571.700622817 -37531.72928371638, 2351619.899123215 6276847.752979784 -23926.70940208395, 2364774.310924818 6303809.975628407 -23926.70940208395, 2340744.069858948 6315533.923271439 -37531.72928371638, 2327589.658057345 6288571.700622817 -37531.72928371638))"
44,0,-177.81969700321392,-33.20509789688837,-177.9410440086086,-33.45320275335107,3.89649580163856,9.012902908278242,11.051531079320366,13.382324359979913,"POLYGON Z ((2416696.55230957 6275290.583400574 -11051.53107932037, 2443278.407826683 6261533.804982369 -9012.902908278242, 2457067.059585268 6288177.248503815 -9012.902908278242, 2430485.204068155 6301934.02692202 -11051.53107932037, 2416696.55230957 6275290.583400574 -11051.53107932037))"
44,1,-178.114390232955,-33.096450890659945,-178.23099619461658,-33.34626547917765,7.670091927996225,10.706129506494959,14.710195893800865,13.448402355078878,"POLYGON Z ((2390557.478657577 6288951.692309734 -14710.19589380086, 2417214.956014806 6275785.586077636 -10706.12950649496, 2430499.922781728 6302683.72092007 -10706.12950649496, 2403842.445424499 6315849.827152168 -14710.19589380086, 2390557.478657577 6288951.692309734 -14710.19589380086))"
44,2,-178.4012923083358,-32.98975705857083,-178.51285666789678,-33.24130131213776,16.231161528479614,16.225462632194397,24.610862859179704,13.512469021470634,"POLYGON Z ((2365756.002223493 6301916.588094993 -24610.86285917971, 2391827.596239141 6289670.892993591 -16225.4626321944, 2404581.644645455 6316824.792331428 -16225.4626321944, 2378510.050629807 6329070.487432831 -24610.86285917971, 2365756.002223493 6301916.588094993 -24610.86285917971))"
