along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry,interpolation_method,centroid_longitude_deg,centroid_latitude_deg
50,3,178.91834198557282,-37.93914865080157,178.83006957273793,-38.054380434478574,11.099875295562668,13.482253147021861,7.666520698285773,"POLYGON Z ((2099545.77487653 5780534.92754862 -13482.2531470219, 2111699.49509052 5772072.57794979 -11099.8752955627, 2120270.64064134 5784382.55211494 -11099.8752955627, 2108116.92042734 5792844.90171377 -13482.2531470219, 2099545.77487653 5780534.92754862 -13482.2531470219))",2d_linear_centroids_interior,178.80238719609912,-37.96226173921426
50,4,178.78180062424934,-37.851106419441386,178.70542412304255,-37.971529973734725,13.347978038131913,16.165747313074853,10.210911752728535,"POLYGON Z ((2088585.65044146 5789372.17636652 -16165.7473130749, 2101316.98699357 5781957.7818592 -13347.9780381319, 2108865.76882111 5794919.87632423 -13347.9780381319, 2096134.432269 5802334.27083154 -16165.7473130749, 2088585.65044146 5789372.17636652 -16165.7473130749))",2d_linear_centroids_interior,178.66902341036973,-37.8815789694549
50,5,178.64712750271408,-37.766334108205335,178.57869305414528,-37.88971332691566,16.258325178861792,19.889729594474762,11.915954853364159,"POLYGON Z ((2077773.76393511 5798375.03544509 -19889.7295944748, 2090718.56793984 5791723.34759543 -16258.3251788618, 2097574.19073779 5805065.0280013 -16258.3251788618, 2084629.38673306 5811716.71585096 -19889.7295944748, 2077773.76393511 5798375.03544509 -19889.7295944748))",2d_linear_centroids_interior,178.5374990173336,-37.80166725910597
50,6,178.51633979274072,-37.68910511849008,178.4425318936618,-37.81051203086932,19.30347183650846,23.96740247943628,11.047540215862693,"POLYGON Z ((2066793.26738767 5808170.32477461 -23967.4024794363, 2079246.75461812 5801230.69893751 -19303.4718365085, 2086548.29413557 5814333.65740783 -19303.4718365085, 2074094.80690512 5821273.28324494 -23967.4024794363, 2066793.26738767 5808170.32477461 -23967.4024794363))",2d_linear_centroids_interior,178.40682799685794,-37.721937422758074
50,7,178.39158553479083,-37.615916377977015,178.3110959091165,-37.734602607696374,24.376946833017065,30.045959955437553,10.091540625527683,"POLYGON Z ((2056316.78475507 5817607.46219068 -30045.9599554376, 2068144.78677257 5810330.05478888 -24376.9468330171, 2076005.18026421 5823105.58664303 -24376.9468330171, 2064177.17824671 5830382.99404484 -30045.9599554376, 2056316.78475507 5817607.46219068 -30045.9599554376))",2d_linear_centroids_interior,178.2822727830451,-37.6456263640852
50,8,178.26933165400976,-37.54678113589257,178.17641995134971,-37.65956380199998,29.862241260933477,36.4237933940219,8.612178400892159,"POLYGON Z ((2045875.09611099 5827342.22047411 -36423.7933940219, 2056727.25971261 5819331.19190292 -29862.2412609335, 2065635.8347711 5831399.21951423 -29862.2412609335, 2054783.67116948 5839410.24808542 -36423.7933940219, 2045875.09611099 5827342.22047411 -36423.7933940219))",2d_linear_centroids_interior,178.15919963185243,-37.56992296578843
50,9,178.14994633879002,-37.47743060464048,178.04894260138764,-37.58568419233447,36.34121243251691,43.86299995347412,7.502634286638162,"POLYGON Z ((2035933.30325947 5836445.44769616 -43862.9999534741, 2045914.66719826 5828151.167353 -36341.2124325169, 2055501.37831265 5839687.846685 -36341.2124325169, 2045520.01437385 5847982.12702816 -43862.9999534741, 2035933.30325947 5836445.44769616 -43862.9999534741))",2d_linear_centroids_interior,178.04070351062614,-37.496752427458475
50,10,178.03484385543285,-37.40700925969364,177.9323919487511,-37.514357182956026,43.936380395910106,52.59654935076755,6.8469260803238425,"POLYGON Z ((2026690.21766248 5844542.10633972 -52596.5493507676, 2036031.09909866 5836620.65396856 -43936.3803959101, 2045732.80960715 5848060.79440517 -43936.3803959101, 2036391.92817097 5855982.24677633 -52596.5493507676, 2026690.21766248 5844542.10633972 -52596.5493507676))",2d_linear_centroids_interior,177.9287001916628,-37.427336006019026
51,0,179.384614910005,-38.059729400140526,179.2787798545184,-38.165305708868985,4.564452545702214,6.715319133789234,6.824464251852891,"POLYGON Z ((2139301.68968494 5767160.48214185 -6715.31913378923, 2150281.88170333 5757170.02889088 -4564.45254570221, 2160376.65330811 5768264.87392122 -4564.45254570221, 2149396.46128973 5778255.32717218 -6715.31913378923, 2139301.68968494 5767160.48214185 -6715.31913378923))",2d_linear_centroids_interior,179.26564832515473,-38.07112710952374
51,1,179.24879631473516,-37.97311463792341,179.15222452140665,-38.084061153072916,6.72147414420015,9.186486468745658,6.93347849591729,"POLYGON Z ((2128181.68576203 5776129.90710608 -9186.48646874566, 2139780.93953571 5766943.99255534 -6721.47414420015, 2149093.46034893 5778703.11480589 -6721.47414420015, 2137494.20657524 5787889.02935663 -9186.48646874566, 2128181.68576203 5776129.90710608 -9186.48646874566))",2d_linear_centroids_interior,179.1314024221798,-37.99089652755377
51,2,179.1141163887017,-37.8893513014828,179.02307825044602,-38.003161372547716,9.264175624003702,11.619283757294282,7.159771835846556,"POLYGON Z ((2117053.65378545 5785404.86719195 -11619.2837572943, 2129024.32314255 5776678.09569137 -9264.1756240037, 2137860.68804196 5788799.09628391 -9264.1756240037, 2125890.01868486 5797525.8677845 -11619.2837572943, 2117053.65378545 5785404.86719195 -11619.2837572943))",2d_linear_centroids_interior,178.99769533716517,-37.91063871777115
51,3,178.97895701899867,-37.804539654415414,178.89467346576765,-37.921547688339885,11.558444295560491,13.82670762359322,8.345305746432084,"POLYGON Z ((2105930.93866565 5794628.63852636 -13826.7076235932, 2118312.2907857 5786470.38496607 -11558.4442955605, 2126565.45151563 5798995.77270322 -11558.4442955605, 2114184.09939558 5807154.02626351 -13826.7076235932, 2105930.93866565 5794628.63852636 -13826.7076235932))",2d_linear_centroids_interior,178.8639315270325,-37.829997499661346
51,4,178.84627056652553,-37.72714977451418,178.75645085275883,-37.841517105572066,13.685210107979254,16.542228412333586,10.966758693793086,"POLYGON Z ((2094710.16944831 5804674.12552288 -16542.2284123336, 2106698.72212724 5796123.56699882 -13685.2101079793, 2115408.73106836 5808335.68164967 -13685.2101079793, 2103420.17838944 5816886.24017373 -16542.2284123336, 2094710.16944831 5804674.12552288 -16542.2284123336))",2d_linear_centroids_interior,178.73069309638853,-37.749325055548695
51,5,178.71466629636316,-37.649552615705055,178.6206257531389,-37.76173408922602,16.558530965502065,20.236209598346303,11.497617552456564,"POLYGON Z ((2083675.23291319 5814496.84278641 -20236.2095983463, 2095268.01285378 5805717.19967734 -16558.5309655021, 2104324.06538858 5817674.95500545 -16558.5309655021, 2092731.28544799 5826454.59811452 -20236.2095983463, 2083675.23291319 5814496.84278641 -20236.2095983463))",2d_linear_centroids_interior,178.59926834375878,-37.66940997547005
51,6,178.58548265998186,-37.57453508931684,178.48488481497952,-37.683029777816216,20.361181087135634,25.371102058844905,10.653274239304983,"POLYGON Z ((2072947.77615756 5824220.85052881 -25371.1020588449, 2083811.38848384 5815171.94898876 -20361.1810871356, 2093411.58168507 5826697.41169093 -20361.1810871356, 2082547.96935879 5835746.31323099 -25371.1020588449, 2072947.77615756 5824220.85052881 -25371.1020588449))",2d_linear_centroids_interior,178.47096056360238,-37.591063213635415
51,7,178.45896555253614,-37.497629905603866,178.3574718088751,-37.60555596728905,25.35853888848602,31.432754974983737,9.52323455039005,"POLYGON Z ((2062569.89579573 5833268.19116061 -31432.7549749837, 2073057.00259442 5824429.38524988 -25358.538888486, 2082723.8743638 5835898.97940985 -25358.538888486, 2072236.76756511 5844737.78532057 -31432.7549749837, 2062569.89579573 5833268.19116061 -31432.7549749837))",2d_linear_centroids_interior,178.34631136325248,-37.51464056622732
51,8,178.33667869158856,-37.424433636835175,178.23173719873415,-37.53020580650722,31.375160649449032,38.443112942313185,8.235094791029422,"POLYGON Z ((2052513.38388899 5842202.47913961 -38443.1129423132, 2062414.03623181 5833426.31063778 -31375.160649449, 2072364.02373114 5844651.18251959 -31375.160649449, 2062463.37138833 5853427.35102142 -38443.1129423132, 2052513.38388899 5842202.47913961 -38443.1129423132))",2d_linear_centroids_interior,178.22574151932392,-37.44042799157944
51,9,178.219474079492,-37.35436119894295,178.11055824539912,-37.45750198683679,38.47562245189477,46.36360056863785,7.5696161723461035,"POLYGON Z ((2042843.19871986 5850834.01470104 -46363.6005686378, 2052135.58174338 5842091.50825415 -38475.6224518948, 2062414.01602382 5853016.4242146 -38475.6224518948, 2053121.63300029 5861758.93066149 -46363.6005686378, 2042843.19871986 5850834.01470104 -46363.6005686378))",2d_linear_centroids_interior,178.11009354748535,-37.368975665651526
52,0,179.436384976837,-37.9243857526627,179.32722070362303,-38.02767979871209,5.369472054901191,7.542565369581355,7.253781584583029,"POLYGON Z ((2144874.64171518 5782454.59819465 -7542.56536958135, 2155577.59771155 5772172.3611625 -5369.47205490119, 2165969.46609886 5782989.43430734 -5369.47205490119, 2155266.51010249 5793271.6713395 -7542.56536958135, 2144874.64171518 5782454.59819465 -7542.56536958135))",2d_linear_centroids_interior,179.31731949175463,-37.933271275870155
52,1,179.29998235012724,-37.83319372081952,179.20685708007036,-37.9458680870565,7.579428602263453,9.886935286585414,7.443576632954622,"POLYGON Z ((2133781.98007052 5790913.47389234 -9886.93528658541, 2145607.19575648 5781978.16825221 -7579.42860226345, 2154650.14193219 5793945.83822022 -7579.42860226345, 2142824.92624623 5802881.14386035 -9886.93528658541, 2133781.98007052 5790913.47389234 -9886.93528658541))",2d_linear_centroids_interior,179.18324598239118,-37.853050958800964
52,2,179.16571687476852,-37.75138571986089,179.0748787645491,-37.865202033005346,9.878519228855021,12.15571082726582,7.75173699284159,"POLYGON Z ((2122602.2330696 5800444.95058957 -12155.7108272658, 2134581.07777545 5791708.72268862 -9878.51922885502, 2143419.75238134 5803828.03913846 -9878.51922885502, 2131440.90767549 5812564.26703941 -12155.7108272658, 2122602.2330696 5800444.95058957 -12155.7108272658))",2d_linear_centroids_interior,179.04946716475547,-37.77265802353099
52,3,179.0326955131012,-37.673106627125534,178.93837551971467,-37.78509814795943,12.13029865979534,14.5481090689344,9.896829440377529,"POLYGON Z ((2111373.47428386 5810386.40785933 -14548.1090689344, 2123125.94095001 5801384.53471612 -12130.2986597953, 2132247.08376008 5813292.71483898 -12130.2986597953, 2120494.61709393 5822294.58798219 -14548.1090689344, 2111373.47428386 5810386.40785933 -14548.1090689344))",2d_linear_centroids_interior,178.91602317349796,-37.692118468374325
52,4,178.9006055572748,-37.59744993844097,178.7989197729035,-37.70526159144337,14.523106685844931,17.755963546492996,11.686781240109907,"POLYGON Z ((2100235.06173192 5820530.58881748 -17755.963546493, 2111381.74564984 5811027.95370123 -14523.1066858449, 2121113.08086806 5822442.90507523 -14523.1066858449, 2109966.39695014 5831945.54019148 -17755.963546493, 2100235.06173192 5820530.58881748 -17755.963546493))",2d_linear_centroids_interior,178.78362742500425,-37.6118677012445
52,5,178.769768673566,-37.52119112466348,178.66279639530265,-37.625672429810436,17.76289183628421,22.140040701791552,10.947767778657656,"POLYGON Z ((2089354.26473905 5830330.50687582 -22140.0407017916, 2099903.32752247 5820606.42120154 -17762.8918362842, 2110069.89974061 5831635.51043562 -17762.8918362842, 2099520.83695719 5841359.5961099 -22140.0407017916, 2089354.26473905 5830330.50687582 -22140.0407017916))",2d_linear_centroids_interior,178.6535747232788,-37.53270314283189
52,6,178.6414917149184,-37.445803499325606,178.52989337504246,-37.54711862395342,22.05424984938992,27.601714906469926,10.140566321234166,"POLYGON Z ((2078766.90796201 5839833.40875604 -27601.7149064699, 2088676.7250812 5830034.37022644 -22054.2498493899, 2099223.54312058 5840700.4205378 -22054.2498493899, 2089313.72600138 5850499.4590674 -27601.7149064699, 2078766.90796201 5839833.40875604 -27601.7149064699))",2d_linear_centroids_interior,178.52669036667274,-37.45514766599561
52,7,178.51718887623343,-37.37200827614442,178.40172146353612,-37.47047138170095,27.565939122904815,34.26203839439327,8.989164923192844,"POLYGON Z ((2068576.76597728 5848930.31288728 -34262.0383943933, 2077831.57884201 5839208.65184684 -27565.9391229048, 2088695.83082008 5849551.18678548 -27565.9391229048, 2079441.01795535 5859272.84782592 -34262.0383943933, 2068576.76597728 5848930.31288728 -34262.0383943933))",2d_linear_centroids_interior,178.4042876715661,-37.380032006776446
52,8,178.3975290543468,-37.297142194224776,178.28364107654934,-37.396709587543754,34.273954870178486,41.81249185729926,8.230370269694571,"POLYGON Z ((2058773.47972931 5857268.61847505 -41812.4918572993, 2067839.01536552 5847995.72660021 -34273.9548701785, 2078564.862391 5858481.7270573 -34273.9548701785, 2069499.32675479 5867754.61893213 -41812.4918572993, 2058773.47972931 5857268.61847505 -41812.4918572993))",2d_linear_centroids_interior,178.28674036601598,-37.307618741993295
53,0,179.5437350176217,-37.82358237014089,179.42959181647547,-37.92330991481605,5.624389231060009,7.491786012164046,7.678044305485267,"POLYGON Z ((2155080.18183642 5793894.29756261 -7491.78601216405, 2165379.79217201 5783150.42227494 -5624.38923106001, 2176207.90507631 5793530.78695695 -5624.38923106001, 2165908.29474072 5804274.66224462 -7491.78601216405, 2155080.18183642 5793894.29756261 -7491.78601216405))",2d_linear_centroids_interior,179.4243238093213,-37.82854872909134
53,1,179.40699850988742,-37.72982715574211,179.31186158656828,-37.841348899619184,7.4546187143182685,9.620076398969385,7.8802742318003,"POLYGON Z ((2143940.15861525 5802108.10816082 -9620.07639896938, 2155635.54875008 5792968.70760006 -7454.61871431827, 2164871.70101864 5804787.90771141 -7454.61871431827, 2153176.3108838 5813927.30827217 -9620.07639896938, 2143940.15861525 5802108.10816082 -9620.07639896938))",2d_linear_centroids_interior,179.28997406593655,-37.74821420294619
53,2,179.27199944494527,-37.64557235093677,179.18295793873773,-37.760197391845054,9.640934195227526,11.919112675398258,8.373041945840816,"POLYGON Z ((2132805.8859046 5811357.89431899 -11919.1126753983, 2144875.83453878 5802748.2344662 -9640.93419522753, 2153586.54595259 5814959.84806413 -9640.93419522753, 2141516.59731841 5823569.50791692 -11919.1126753983, 2132805.8859046 5811357.89431899 -11919.1126753983))",2d_linear_centroids_interior,179.1562461497403,-37.66790299826729
53,3,179.1395277032812,-37.56911000513859,179.04435254271746,-37.68055268918634,11.87077379598931,14.397549804890954,10.402081980189902,"POLYGON Z ((2121558.24734355 5821484.56465355 -14397.549804891, 2133222.97219222 5812398.88376515 -11870.7737959893, 2142440.37059572 5824232.71521025 -11870.7737959893, 2130775.64574706 5833318.39609865 -14397.549804891, 2121558.24734355 5821484.56465355 -14397.549804891))",2d_linear_centroids_interior,179.02295188396076,-37.58750565033914
53,4,179.00779681520265,-37.49453840914795,178.9040166971038,-37.60097198631455,14.361832129499104,17.774721688539582,11.480366184221033,"POLYGON Z ((2110443.84427175 5831703.98314633 -17774.7216885396, 2121389.9204603 5822032.60263824 -14361.8321294991, 2131321.79402212 5833273.50507319 -14361.8321294991, 2120375.71783357 5842944.88558128 -17774.7216885396, 2110443.84427175 5831703.98314633 -17774.7216885396))",2d_linear_centroids_interior,178.89089203573,-37.507511076839975
53,5,178.8770098660792,-37.418224240621306,178.7682646066539,-37.52141855470764,17.638106419574395,22.119429962624555,10.833893359250581,"POLYGON Z ((2099564.89181188 5841486.21676711 -22119.4299626246, 2109935.26380038 5831618.43463926 -17638.1064195744, 2120275.27557078 5842485.08806099 -17638.1064195744, 2109904.90358228 5852352.87018884 -22119.4299626246, 2099564.89181188 5841486.21676711 -22119.4299626246))",2d_linear_centroids_interior,178.76092852679335,-37.42845369982536
53,6,178.74977508392183,-37.34429139650217,178.63531913708138,-37.44342638614834,22.228435477053754,27.97539266840054,10.046039976078523,"POLYGON Z ((2089087.86437286 5850983.25829041 -27975.3926684005, 2098692.70455394 5840997.29173045 -22228.4354770538, 2109503.60518014 5851395.58138071 -22228.4354770538, 2099898.76499905 5861381.54794067 -27975.3926684005, 2089087.86437286 5850983.25829041 -27975.3926684005))",2d_linear_centroids_interior,178.63523167692165,-37.35167735523146
53,7,178.62583322682502,-37.266577341885274,178.51383851093632,-37.367429367546485,27.953024168691744,34.61479937994252,9.088781262928048,"POLYGON Z ((2078917.83045877 5859572.75613641 -34614.7993799425, 2088428.62452964 5850077.2020622 -27953.0241686917, 2099026.71807281 5860692.30513519 -27953.0241686917, 2089515.92400194 5870187.8592094 -34614.7993799425, 2078917.83045877 5859572.75613641 -34614.7993799425))",2d_linear_centroids_interior,178.5133346354345,-37.27692625237613
53,8,178.50605707020767,-37.19105921950872,178.3969013905179,-37.29382726321866,34.68018930914295,42.0220212588581,8.494939071886535,"POLYGON Z ((2069064.48343446 5867880.66704882 -42022.0212588581, 2078530.24463599 5858853.10544572 -34680.189309143, 2088882.61696392 5869707.98394268 -34680.189309143, 2079416.85576239 5878735.54554578 -42022.0212588581, 2069064.48343446 5867880.66704882 -42022.0212588581))",2d_linear_centroids_interior,178.39549702741922,-37.204387355368226
54,0,179.70343492339586,-37.757357252179496,179.58049559338582,-37.85014845618243,5.2593267402549255,6.865893496841085,8.078445357817088,"POLYGON Z ((2169755.86168743 5801859.91408288 -6865.89349684109, 2179239.44620804 5790349.89375722 -5259.32674025493, 2190816.05781654 5799888.3456057 -5259.32674025493, 2181332.47329593 5811398.36593137 -6865.89349684109, 2169755.86168743 5801859.91408288 -6865.89349684109))",2d_linear_centroids_interior,179.58390505822103,-37.75525553338539
54,1,179.5681740082176,-37.66688374056214,179.45845553134308,-37.76952384862834,6.8607334423928545,8.616082703853207,8.236427371800687,"POLYGON Z ((2158451.60963931 5810473.45685885 -8616.08270385321, 2169107.47443726 5800063.30343164 -6860.73344239285, 2179589.64909043 5810792.88937615 -6860.73344239285, 2168933.78429248 5821203.04280336 -8616.08270385321, 2158451.60963931 5810473.45685885 -8616.08270385321))",2d_linear_centroids_interior,179.44922782150473,-37.67491333480509
54,2,179.43158728961356,-37.57505514773857,179.33831943926418,-37.687460975120345,8.572921318415382,10.664362126883873,8.510568013082423,"POLYGON Z ((2147319.32788652 5818916.92913362 -10664.3621268839, 2159130.24402539 5809909.8133186 -8572.92131841538, 2168226.20907939 5821837.23633182 -8572.92131841538, 2156415.29294052 5830844.35214685 -10664.3621268839, 2147319.32788652 5818916.92913362 -10664.3621268839))",2d_linear_centroids_interior,179.3150418619314,-37.59451431693134
54,3,179.29713725395558,-37.49210154407541,179.20793011925667,-37.60655057925873,10.711980804398424,13.19629292536447,10.09081913546318,"POLYGON Z ((2136192.33099958 5828294.00949134 -13196.2929253645, 2148213.87355154 5819673.64360832 -10711.9808043984, 2156954.95810287 5831863.53453754 -10711.9808043984, 2144933.41555092 5840483.90042057 -13196.2929253645, 2136192.33099958 5828294.00949134 -13196.2929253645))",2d_linear_centroids_interior,179.18171711571006,-37.51428483617013
54,4,179.1655983054053,-37.41756393073219,179.0676535884627,-37.527360975443735,13.131690273624702,16.193839946438686,11.44279308748996,"POLYGON Z ((2124995.79049185 5838554.96073753 -16193.8399464387, 2136384.50753342 5829285.63694728 -13131.6902736247, 2145853.23308505 5840919.34815342 -13131.6902736247, 2134464.51604349 5850188.67194366 -16193.8399464387, 2124995.79049185 5838554.96073753 -16193.8399464387))",2d_linear_centroids_interior,179.04926422900698,-37.434237480199855
54,5,179.0350409713705,-37.34395778174439,178.92806411581088,-37.44821995328434,16.201189383073498,20.495076102990026,10.903708021483022,"POLYGON Z ((2114068.25091016 5848660.28135491 -20495.07610299, 2124588.83983915 5838868.46102242 -16201.1893830735, 2134808.32261132 5849848.54170834 -16201.1893830735, 2124287.73368233 5859640.36204083 -20495.07610299, 2114068.25091016 5848660.28135491 -20495.07610299))",2d_linear_centroids_interior,178.91901619787882,-37.35518917105779
54,6,178.90646411257043,-37.267099551149876,178.79721671701853,-37.36980219337847,20.43789375441963,25.79924340830299,10.268947834745822,"POLYGON Z ((2103443.37120779 5858018.44548914 -25799.243408303, 2113536.72716185 5848303.50362245 -20437.8937544196, 2123938.80433034 5859110.7600079 -20437.8937544196, 2113845.44837627 5868825.7018746 -25799.243408303, 2103443.37120779 5858018.44548914 -25799.243408303))",2d_linear_centroids_interior,178.7918602421101,-37.277698005630846
54,7,178.78108837184487,-37.18851227344102,178.67488994018703,-37.293188639847486,25.819597433369395,32.00897770452327,9.562796633633269,"POLYGON Z ((2093133.48651549 5866709.76742416 -32008.9777045233, 2103204.03745194 5857475.28987015 -25819.5974333694, 2113341.77941574 5868530.88518997 -25819.5974333694, 2103271.22847929 5877765.36274397 -32008.9777045233, 2093133.48651549 5866709.76742416 -32008.9777045233))",2d_linear_centroids_interior,178.6684242726106,-37.202171522470486
54,8,178.65939003023428,-37.113124905945504,178.55435950840882,-37.21850872647725,32.06317701738508,39.02362444397302,9.070265729794167,"POLYGON Z ((2083116.77631166 5875293.61504808 -39023.624443973, 2092995.70615702 5866407.7320457 -32063.1770173851, 2103026.96224979 5877560.0367941 -32063.1770173851, 2093148.03240443 5886445.91979649 -39023.624443973, 2083116.77631166 5875293.61504808 -39023.624443973))",2d_linear_centroids_interior,178.54861619853241,-37.12857957722736
54,9,178.54052594134384,-37.038011268249036,178.43890973138403,-37.14547944940435,39.009061122005,46.58268890613027,8.784364268335406,"POLYGON Z ((2073355.69999417 5883518.11590634 -46582.6889061303, 2083206.97192281 5875116.17544146 -39009.061122005, 2092940.75856872 5886529.03649957 -39009.061122005, 2083089.48664008 5894930.97696446 -46582.6889061303, 2073355.69999417 5883518.11590634 -46582.6889061303))",2d_linear_centroids_interior,178.43188070897793,-37.056604317794076
55,0,179.8674330881782,-37.702705145518316,179.72790072139955,-37.77912672808452,5.221693020454499,6.534977441638997,8.768295879865457,"POLYGON Z ((2185234.06181539 5810198.56689557 -6534.977441639, 2192800.03980971 5797313.25506315 -5221.6930204545, 2205735.0229507 5804908.39898162 -5221.6930204545, 2198169.04495638 5817793.71081404 -6534.977441639, 2185234.06181539 5810198.56689557 -6534.977441639))",2d_linear_centroids_interior,179.74980979640824,-37.685730106631866
55,1,179.73387370806387,-37.60116327304869,179.61917035278853,-37.70019091623705,6.248311400118541,7.74283949084723,8.61509208162795,"POLYGON Z ((2173602.44415015 5817641.42400165 -7742.83949084723, 2183832.1316076 5806773.12697273 -6248.31140011854, 2194754.77937428 5817053.97157642 -6248.31140011854, 2184525.09191682 5827922.26860534 -7742.83949084723, 2173602.44415015 5817641.42400165 -7742.83949084723))",2d_linear_centroids_interior,179.61463339841904,-37.605294474537146
55,2,179.59829798088992,-37.51231959135772,179.49526468567262,-37.61910672649153,7.817454902086326,9.545127400868349,8.789333486695842,"POLYGON Z ((2162363.37139259 5826431.38858949 -9545.12740086835, 2173518.15534358 5816552.82883902 -7817.45490208633, 2183462.89885926 5827782.34692339 -7817.45490208633, 2172308.11490828 5837660.90667386 -9545.12740086835, 2162363.37139259 5826431.38858949 -9545.12740086835))",2d_linear_centroids_interior,179.4802226307521,-37.524963849907664
55,3,179.46283047717515,-37.42578772868624,179.36880322259398,-37.53768677400618,9.57432171345568,11.799229747888933,9.825809035587914,"POLYGON Z ((2151222.36734373 5835445.4408525 -11799.2297478889, 2162955.91708494 5826369.4508399 -9574.32171345568, 2172133.42557266 5838234.24489449 -9574.32171345568, 2160399.87583145 5847310.23490709 -11799.2297478889, 2151222.36734373 5835445.4408525 -11799.2297478889))",2d_linear_centroids_interior,179.34645237199913,-37.44466836952837
55,4,179.3294752060784,-37.34579671735693,179.23498619451757,-37.45742097015683,11.74632860467422,14.615030090834555,11.145396945308708,"POLYGON Z ((2140083.92012186 5845120.27677245 -14615.0300908346, 2151708.46263897 5836084.76001627 -11746.3286046742, 2160913.89334376 5847927.90341401 -11746.3286046742, 2149289.35082665 5856963.42017019 -14615.0300908346, 2140083.92012186 5845120.27677245 -14615.0300908346))",2d_linear_centroids_interior,179.21362851020635,-37.36459725578362
55,5,179.19854677046405,-37.27124592659987,179.0962298653202,-37.378352307655064,14.60764946128243,18.380098703312303,11.194909125960596,"POLYGON Z ((2129044.29890653 5855216.36236649 -18380.0987033123, 2139988.40880794 5845677.22796225 -14607.6494612824, 2149844.33049603 5856984.78329831 -14607.6494612824, 2138900.22059463 5866523.91770256 -18380.0987033123, 2129044.29890653 5855216.36236649 -18380.0987033123))",2d_linear_centroids_interior,179.08255350567882,-37.28524413616648
55,6,179.06753932938616,-37.18844966208495,178.97087857900434,-37.298822957924344,18.32699562232199,23.11920801900157,10.752525537608562,"POLYGON Z ((2118334.09530299 5864103.30304761 -23119.2080190016, 2129434.94585278 5855226.03897492 -18326.995622322, 2138803.1730403 5866940.82959887 -18326.995622322, 2127702.32249051 5875818.09367156 -23119.2080190016, 2118334.09530299 5864103.30304761 -23119.2080190016))",2d_linear_centroids_interior,178.9538621048387,-37.207008562680016
55,7,178.93981158579615,-37.10848094196057,178.8472961359531,-37.221075054577035,23.149015817127164,28.87653264837081,10.304752064028758,"POLYGON Z ((2107915.45553682 5872874.54676161 -28876.5326483708, 2119002.27135375 5864551.20212203 -23149.0158171272, 2128007.9712708 5876546.92506832 -23149.0158171272, 2116921.15545386 5884870.26970789 -28876.5326483708, 2107915.45553682 5872874.54676161 -28876.5326483708))",2d_linear_centroids_interior,178.82860092760836,-37.130548146736245
55,8,178.81680684024568,-37.03403299768701,178.72293195335394,-37.145877476273,28.970315462797576,35.55601580600805,9.7357083715039,"POLYGON Z ((2097754.06719244 5881768.08185626 -35556.0158060081, 2108459.78317056 5873581.73979249 -28970.3154627976, 2117571.26655426 5885497.31239931 -28970.3154627976, 2106865.55057614 5893683.65446309 -35556.0158060081, 2097754.06719244 5881768.08185626 -35556.0158060081))",2d_linear_centroids_interior,178.7072112848229,-37.05615857882245
55,9,178.69502808775187,-36.95658971336502,178.60683663758616,-37.07134259602613,35.419492600190075,42.530396641448284,9.418720599049571,"POLYGON Z ((2087814.92048395 5890065.24681359 -42530.3966414483, 2098626.54489943 5882479.48243453 -35419.4926001901, 2107241.91103542 5894758.5486182 -35419.4926001901, 2096430.28661994 5902344.31299726 -42530.3966414483, 2087814.92048395 5890065.24681359 -42530.3966414483))",2d_linear_centroids_interior,178.5879902402934,-36.98281747083395
55,10,178.57814724381205,-36.88293866890084,178.4937268779098,-36.999483817849374,42.80333496103698,50.220606736455544,9.256690727140676,"POLYGON Z ((2078150.44189352 5898248.67526239 -50220.6067364555, 2089021.33312404 5891050.91149413 -42803.334961037, 2097302.37010727 5903557.88660734 -42803.334961037, 2086431.47887675 5910755.65037561 -50220.6067364555, 2078150.44189352 5898248.67526239 -50220.6067364555))",2d_linear_centroids_interior,178.4728907954704,-36.91174778500183
56,0,179.9806267977024,-37.569544107099034,179.88160681400365,-37.67867250399951,5.218279093365769,6.488901686089033,8.63572137633965,"POLYGON Z ((2195744.96639695 5817106.96583102 -6488.90168608903, 2207183.82111911 5807487.29219454 -5218.27909336577, 2216838.1944695 5818967.40871012 -5218.27909336577, 2205399.33974735 5828587.0823466 -6488.90168608903, 2195744.96639695 5817106.96583102 -6488.90168608903))",nearest_neighbor_boundary,179.8628318334835,-37.58485395594579
56,1,179.84611572885976,-37.492626700048056,179.74234355439748,-37.59888829588184,6.421253077086677,7.678775683075527,9.033025107790532,"POLYGON Z ((2184417.61024681 5827258.40094428 -7678.77568307553, 2195521.97886788 5817252.82078006 -6421.25307708668, 2205562.90647724 5828396.41861664 -6421.25307708668, 2194458.53785617 5838401.99878087 -7678.77568307553, 2184417.61024681 5827258.40094428 -7678.77568307553))",2d_linear_centroids_interior,179.7278079745204,-37.504575407597564
56,2,179.71005609904748,-37.40615543092558,179.61514598251875,-37.517515936593185,7.6471853027241234,9.353407705395574,9.193515780861453,"POLYGON Z ((2173211.18290546 5836326.88103637 -9353.40770539557, 2184913.62541057 5827099.65802361 -7647.18530272412, 2194201.1278856 5838878.55006727 -7647.18530272412, 2182498.68538049 5848105.77308003 -9353.40770539557, 2173211.18290546 5836326.88103637 -9353.40770539557))",2d_linear_centroids_interior,179.59327056041536,-37.42423581784136
