along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry
41,6,177.35966149338648,-40.60584394549142,177.3449368026886,-40.69507981625189,2.88459689565525,9.036890573695127,9.540135050168498,8.448582745049235,"POLYGON Z ((1957312.304649557 5487739.228671681 -9540.135050168497, 1967147.853151616 5486004.659370514 -9036.890573695127, 1968884.623075326 5495852.686088191 -9036.890573695127, 1959049.074573268 5497587.255389359 -9540.135050168497, 1957312.304649557 5487739.228671681 -9540.135050168497))"
41,7,177.25299568900698,-40.56725255877045,177.23858091832892,-40.65652473213958,2.7391604498883715,9.606878652808962,10.08477024974854,9.600120909586236,"POLYGON Z ((1948521.7290647 5492423.092397906 -10084.77024974854, 1958365.086960116 5490726.058230796 -9606.878652808962, 1960064.062299328 5500580.675564652 -9606.878652808962, 1950220.704403913 5502277.709731762 -10084.77024974854, 1948521.7290647 5492423.092397906 -10084.77024974854))"
41,8,177.14788424629742,-40.530051364650866,177.13026436410644,-40.61899539100767,2.8407216407821414,10.031122045427827,10.526718401392158,11.69946177539315,"POLYGON Z ((1939606.042092348 5497284.669402844 -10526.71840139216, 1949400.657739034 5495330.215876753 -10031.12204542783, 1951357.515918514 5505136.88228616 -10031.12204542783, 1941562.900271829 5507091.335812252 -10526.71840139216, 1939606.042092348 5497284.669402844 -10526.71840139216))"
41,9,177.04406217143566,-40.49415216925396,177.02023266530352,-40.58225637707595,3.1989131931845933,10.471969681129751,11.029995343149778,13.48507880615138,"POLYGON Z ((1930600.916611396 5502304.913920431 -11029.99534314978, 1940276.725416982 5499841.718573269 -10471.96968112975, 1942743.764848628 5509532.627531809 -10471.96968112975, 1933067.956043042 5511995.822878971 -11029.99534314978, 1930600.916611396 5502304.913920431 -11029.99534314978))"
41,10,176.94058479807228,-40.45875279514117,176.9096322388541,-40.54556242018996,3.812227200294504,11.043040307198636,11.707908653351293,16.826516047598183,"POLYGON Z ((1921592.761896431 5507384.895178263 -11707.90865335129, 1931094.196201265 5504338.471663187 -11043.04030719864, 1934147.375478813 5513860.976391417 -11043.04030719864, 1924645.941173979 5516907.399906493 -11707.90865335129, 1921592.761896431 5507384.895178263 -11707.90865335129))"
41,11,176.8369790849826,-40.42339136234984,176.79901422882412,-40.5085656850379,4.6809706780570375,11.67257085946901,12.488645825471473,19.57333284525185,"POLYGON Z ((1912614.313797315 5512474.094878057 -12488.64582547147, 1921901.400938397 5508856.908943686 -11672.57085946901, 1925530.692208226 5518175.076407235 -11672.57085946901, 1916243.605067144 5521792.262341606 -12488.64582547147, 1912614.313797315 5512474.094878057 -12488.64582547147))"
41,12,176.73315583018766,-40.38776831199766,176.68891475560804,-40.47115707181167,5.833011399810223,12.467891201567792,13.484186086335864,19.867129909050078,"POLYGON Z ((1903690.074490304 5517529.159058164 -13484.18608633586, 1912744.186841729 5513407.242727744 -12467.89120156779, 1916887.556215591 5522508.478370872 -12467.89120156779, 1907833.443864167 5526630.394701292 -13484.18608633586, 1903690.074490304 5517529.159058164 -13484.18608633586))"
41,13,176.62917416413734,-40.35165336075422,176.5797915604851,-40.433336928942246,7.207866096992225,13.504275466188187,14.758969857262562,19.928488930336787,"POLYGON Z ((1894833.161009168 5522514.59594598 -14758.96985726256, 1903661.294922499 5517988.030626304 -13504.27546618819, 1908223.916426808 5526886.484705998 -13504.27546618819, 1899395.782513477 5531413.050025675 -14758.96985726256, 1894833.161009168 5522514.59594598 -14758.96985726256))"
41,14,176.52522722924667,-40.3152030642025,176.47145252986923,-40.39524438087536,8.821519317864894,14.745692647206143,16.279262519359488,20.064160261429603,"POLYGON Z ((1886032.536809943 5527446.093973211 -16279.26251935949, 1894635.78131228 5522584.782680954 -14745.69264720614, 1899555.286151056 5531291.014480147 -14745.69264720614, 1890952.041648718 5536152.325772404 -16279.26251935949, 1886032.536809943 5527446.093973211 -16279.26251935949))"
41,15,176.42163946292212,-40.27866127421683,176.36385777632353,-40.35704459936179,10.714398657288658,16.282328187187176,18.141463627430962,20.83217279460781,"POLYGON Z ((1877297.606082289 5532332.631841568 -18141.46362743096, 1885663.566349768 5527179.543037968 -16282.32818718718, 1890908.087576545 5535693.94243557 -16282.32818718718, 1882542.127309066 5540847.031239171 -18141.46362743096, 1877297.606082289 5532332.631841568 -18141.46362743096))"
41,16,176.31829778598842,-40.24165386848667,176.2574586084019,-40.31866100950456,12.873978142217926,18.057839488960393,20.285913374369134,21.968613584634248,"POLYGON Z ((1868635.838595188 5537132.503517734 -20285.91337436913, 1876783.387869656 5531779.641892279 -18057.8394889604, 1882274.276789383 5540137.281443683 -18057.8394889604, 1874126.727514915 5545490.143069139 -20285.91337436913, 1868635.838595188 5537132.503517734 -20285.91337436913))"
41,17,176.21611988712,-40.20442596771455,176.15324573274415,-40.280458010859995,15.209223930459569,20.39161003787983,23.015055350640104,21.616962159023355,"POLYGON Z ((1860118.016009731 5541796.704714556 -23015.0553506401, 1868078.149491322 5536341.999438724 -20391.61003787983, 1873730.844521995 5544591.062348546 -20391.61003787983, 1865770.711040403 5550045.767624378 -23015.0553506401, 1860118.016009731 5541796.704714556 -23015.0553506401))"
41,18,176.1145010026525,-40.16686633587433,176.05034365181092,-40.24225491569181,17.515287881886547,22.968457047798278,25.978059680287572,19.101187962921895,"POLYGON Z ((1851673.810691501 5546375.563953185 -25978.05968028757, 1859474.446396581 5540889.912251596 -22968.45704779828, 1865226.796121675 5549069.79444147 -22968.45704779828, 1857426.160416595 5554555.446143058 -25978.05968028757, 1851673.810691501 5546375.563953185 -25978.05968028757))"
41,19,176.01393167796678,-40.12954282666865,175.94852752438157,-40.20428661059016,19.709520230854768,25.863505040937117,29.23602192018986,17.75493422624702,"POLYGON Z ((1843316.796684994 5550904.943047531 -29236.02192018986, 1850952.466146793 5545398.339578123 -25863.50504093712, 1856801.752885836 5553509.186922541 -25863.50504093712, 1849166.083424037 5559015.790391949 -29236.02192018986, 1843316.796684994 5550904.943047531 -29236.02192018986))"
41,20,175.91592915386533,-40.09341862724445,175.84863596208888,-40.167155522797266,21.644416171102105,29.39003189578505,33.07848402146079,16.03910427861297,"POLYGON Z ((1835145.866611026 5555375.456232601 -33078.48402146079, 1842581.739935724 5549798.440111445 -29390.03189578505, 1848581.816452272 5557798.382723463 -29390.03189578505, 1841145.943127573 5563375.398844618 -33078.48402146079, 1835145.866611026 5555375.456232601 -33078.48402146079))"
41,21,175.818362994229,-40.057182407478464,175.74948490338866,-40.130037251025364,23.244087416435598,33.03212620845704,36.978616613417856,13.850027555749374,"POLYGON Z ((1827002.315946399 5559814.070350525 -36978.61661341786, 1834264.795522793 5554185.428961521 -33032.12620845704, 1840390.66157192 5562089.463700068 -33032.12620845704, 1833128.181995526 5567718.105089072 -36978.61661341786, 1827002.315946399 5559814.070350525 -36978.61661341786))"
41,22,175.72040913555142,-40.02045413514168,175.6503635546389,-40.09263348460721,24.53575784255375,36.576815129637815,40.72942574451224,11.641964499106184,"POLYGON Z ((1818816.937338277 5564250.190856334 -40729.42574451224, 1825942.132981212 5558594.44933721 -36576.81512963781, 1832159.267532258 5566426.897101108 -36576.81512963781, 1825034.071889323 5572082.638620232 -40729.42574451224, 1818816.937338277 5564250.190856334 -40729.42574451224))"
41,23,175.62689027187812,-39.98560174027633,175.55522840803243,-40.05682151708813,25.233899805232078,41.045852829556395,45.30899852848956,9.053861266069488,"POLYGON Z ((1810954.492787224 5568548.146176782 -45308.99852848956, 1817945.18453892 5562807.430404124 -41045.8528295564, 1824291.497364222 5570535.581122337 -41045.8528295564, 1817300.805612526 5576276.296894995 -45308.99852848956, 1810954.492787224 5568548.146176782 -45308.99852848956))"
41,24,175.53254252038914,-39.95121384285099,175.4579198698785,-40.02059398657867,25.182508098350738,45.28025425920469,49.53528461842328,5.716048567192819,"POLYGON Z ((1802947.214892587 5573024.538304436 -49535.28461842328, 1809755.518949904 5567062.851252498 -45280.25425920469, 1816343.331488725 5574586.196648885 -45280.25425920469, 1809535.027431408 5580547.883700823 -49535.28461842328, 1802947.214892587 5573024.538304436 -49535.28461842328))"
